lat_bin_center,lon_bin_center,fishing_days,fishing_hours,fishing_kwh
-45.125,-62.125,4,12.09236111111111,20607.32464680612
-47.375,-64.125,3,35.508750000000006,44191.49192325408
-42.375,-60.375,2,1.597361111111111,1736.417554507018
-36.875,-56.375,10,50.352777777777774,28820.52994369687
-49.875,-67.625,2,4.6961111111111125,9230.638790598417
-44.875,-60.375,11,77.94694444444445,120552.32005921495
-44.125,-63.375,16,99.59583333333337,119043.11312687921
-47.625,-62.375,4,28.843333333333337,32853.639301268624
-44.375,-63.375,55,407.68249999999983,424813.8369922172
-42.875,-65.125,1,0.26944444444444443,335.59159155341666
-45.375,-65.375,1,2.3938888888888914,4096.436410293986
-50.875,-67.375,1,3.964583333333333,4617.884334773875
-43.375,-61.875,2,5.50375,7547.281908078322
-46.375,-65.125,10,35.15902777777775,35828.9808661356
-41.875,-59.125,1,1.5470833333333334,2121.5124327878584
-45.625,-64.625,6,11.804861111111114,12159.334563106302
-48.125,-62.375,4,7.27513888888889,14855.165058717172
-40.875,-55.625,12,48.618750000000006,38029.941081403245
-56.875,-66.875,2,14.817916666666665,11590.682561408443
-46.875,-64.125,3,2.524027777777778,3131.1398220669
-38.875,-55.875,1,5.851249999999999,8023.807997209774
-44.125,-59.375,5,9.700694444444446,7587.953992460068
-39.125,-55.375,1,1.3341666666666665,1829.5402127085163
-54.875,-62.875,1,4.982083333333334,3897.021943783164
-47.375,-63.875,4,63.902361111111105,67662.42764438335
-46.125,-61.625,4,77.34791666666666,86421.90767621323
-40.625,-61.125,2,3.161805555555557,3306.8323967259125
-41.875,-62.875,1,3.8524999999999996,4233.838596199599
-49.125,-63.625,14,54.56624999999997,123346.50192264869
-45.125,-64.625,4,1.4005555555555549,1359.3335419347147
-39.375,-55.625,3,13.269861111111112,9912.903140031394
-41.125,-60.625,1,2.1580555555555554,3220.846034205639
-44.125,-63.125,18,72.68861111111113,102974.10443531364
-44.625,-64.625,2,11.20138888888889,11614.015591690277
-45.375,-61.875,1,11.708194444444446,16171.484501363022
-45.875,-61.125,9,56.419722222222205,65390.50312709043
-47.875,-62.625,14,78.23472222222233,100708.16427508145
-47.375,-61.125,1,3.7101388888888884,5124.483866770783
-37.875,-55.625,4,34.46986111111112,53699.64278254251
-39.125,-56.125,3,5.717083333333334,9047.636061609932
-46.375,-62.125,8,135.95875,195296.22144858484
-45.625,-60.875,1,0.5641666666666665,945.5165663386418
-45.875,-60.875,1,7.487222222222227,12548.229211763526
-51.875,-68.375,2,12.19388888888889,14203.250063261765
-39.875,-60.875,1,10.61888888888889,5371.422711733574
-49.125,-66.375,1,0.8027777777777776,1948.5620428781108
-48.125,-63.625,6,34.8184722222222,47494.88522866653
-50.125,-63.625,3,29.638749999999998,38556.46770478986
-42.125,-58.375,19,205.68027777777775,232720.97770963275
-41.375,-64.875,2,8.743055555555559,3193.124515737258
-40.875,-60.375,1,0.9013888888888889,1236.0728690899723
-37.875,-57.375,1,2.4808333333333334,3395.488904328516
-39.125,-56.875,3,11.4875,12487.531165400876
-50.625,-64.875,4,12.331805555555558,18283.21064110523
-50.625,-68.875,19,70.56861111111111,81032.1068460246
-52.375,-65.625,3,23.77486111111111,26272.917664171473
-55.125,-65.125,3,7.394166666666669,9035.899923630424
-41.625,-57.125,1,26.09166666666667,31884.82211302475
-53.375,-62.875,1,2.3938888888888887,3920.5680586417056
-41.125,-60.625,5,7.543888888888889,8927.32494028094
-44.625,-63.875,46,405.6986111111114,311355.94499921886
-43.125,-64.125,1,0.46375000000000005,355.90784769495383
-47.625,-62.125,2,18.974861111111114,28319.5240280049
-39.625,-55.875,3,31.37972222222221,55972.83610912782
-49.125,-61.125,1,4.800277777777778,6787.089410857433
-51.625,-63.625,1,5.052777777777777,5751.217473411806
-39.375,-57.375,1,7.745833333333333,8784.272968703375
-51.125,-67.875,8,28.89097222222222,21462.494132262265
-39.375,-58.375,1,1.7818055555555556,2443.386569731164
-40.375,-59.875,2,12.876111111111111,16654.884038864013
-46.125,-62.875,1,0.6369444444444445,944.3377445416502
-49.125,-66.375,2,1.0416666666666663,799.433620159375
-53.375,-65.125,4,19.757222222222225,51287.64472570132
-54.375,-64.875,1,6.849444444444446,25273.568138342922
-50.875,-64.875,1,1.72625,4196.148385665951
-49.125,-61.125,3,3.6312500000000005,13934.359913099808
-39.625,-56.875,1,1.7461111111111112,2394.438845947478
-39.625,-57.875,1,2.3325,3198.5528140981496
-39.625,-57.125,1,7.622222222222222,10452.338837543557
-40.875,-57.875,1,3.091944444444444,4239.977536468561
-54.625,-63.125,25,49.582222222222256,214343.64485598568
-43.125,-63.375,8,45.963611111111106,50513.30583852845
-49.125,-63.875,17,40.90305555555557,100559.8690327257
-53.625,-67.625,5,38.513472222222205,94457.96795134786
-55.125,-59.875,2,4.870694444444448,5952.138968815421
-49.875,-65.125,1,0.23055555555555557,559.6216247712223
-52.125,-64.125,1,0.7705555555555555,3087.3504617828166
-39.625,-60.625,1,2.1654166666666668,2963.7816318097584
-47.375,-63.375,2,16.626388888888886,22964.547736724835
-52.125,-67.625,1,1.3981944444444445,1357.0419244998782
-44.625,-62.625,2,23.75152777777777,22525.681196702004
-43.875,-63.625,9,73.36097222222223,69574.71906729277
-45.125,-63.875,2,18.643888888888878,17681.654052198344
-45.875,-63.375,2,20.074444444444445,19038.37681462902
-43.875,-62.875,2,1.036111111111111,982.6360978381334
-43.375,-63.375,8,30.62499999999999,29044.40476854
-53.875,-67.625,1,1.93,4939.832837878901
-41.625,-60.125,68,625.6915277777779,854486.5626390742
-46.125,-61.375,1,11.476111111111113,13602.580833114
-40.125,-59.375,7,64.49958333333332,92832.28878487684
-40.875,-57.125,6,25.686388888888885,35679.313698188496
-41.875,-58.375,14,109.13638888888894,148601.31594021193
-43.625,-65.125,37,321.91513888888903,235032.38705463387
-41.125,-57.125,27,158.44458333333333,189132.55014497458
-38.875,-55.875,21,319.35736111111123,376454.8692195922
-39.625,-56.875,1,2.726111111111111,2643.239598788915
-39.375,-57.625,1,2.8875,3337.8199163925
-41.125,-58.125,9,60.18236111111111,61231.24696557544
-39.625,-56.125,56,610.0531944444444,588535.8219553044
-41.125,-57.875,20,158.66000000000003,202286.67479281095
-40.875,-59.625,41,404.5729166666661,482560.86361475027
-44.125,-63.625,81,3081.9204166666664,4480764.749549339
-42.625,-63.375,1,4.625138888888889,7140.782907145755
-43.625,-62.375,9,114.01402777777777,185868.80059187897
-41.625,-60.875,44,532.0794444444442,748630.3225040745
-42.125,-62.125,2,3.2224999999999997,6098.787313427778
-40.875,-59.875,43,379.0184722222222,319021.50140342995
-43.375,-64.875,43,260.62097222222224,51317.068052361836
-38.875,-57.375,3,6.268888888888888,8419.889964929516
-39.125,-56.625,6,48.278194444444445,83006.24183151397
-42.875,-60.625,1,3.3912500000000003,3765.564883120963
-41.625,-61.875,16,141.60124999999996,173862.1853842646
-45.875,-66.625,4,19.540694444444444,37005.22765388102
-44.625,-65.375,2,11.581527777777778,3800.8058512435564
-46.125,-66.875,1,1.0365277777777777,647.6105737038728
-45.625,-61.875,16,104.64958333333345,118527.26031783796
-45.375,-61.375,8,47.520138888888916,53859.520469543975
-46.625,-61.625,7,37.12472222222222,48768.29298443469
-45.875,-61.875,13,68.75249999999996,78713.4797696479
-42.375,-59.875,4,22.887638888888887,26358.968650332965
-40.875,-58.625,17,106.67319444444445,103229.85359621068
-44.875,-61.375,46,299.6933333333334,413111.72477976914
-45.625,-64.125,15,108.97444444444449,119039.15240720735
-44.875,-63.625,47,903.2373611111112,1158904.5872685155
-44.875,-63.375,39,715.5513888888887,850786.2829285202
-44.375,-64.375,8,25.821805555555557,15935.4142590111
-52.375,-63.625,14,39.27444444444445,86689.78874643636
-43.875,-61.375,12,23.708194444444445,24660.88631409053
-42.875,-59.375,24,162.20097222222242,189584.54557418157
-45.875,-61.375,24,155.66458333333333,231508.1929196624
-43.125,-60.875,1,0.6484722222222222,668.1853348517959
-43.875,-59.625,26,337.46874999999955,354466.91512352234
-40.625,-59.375,2,35.632083333333334,49822.96316764841
-40.625,-57.125,24,197.6230555555556,234385.73471157087
-44.375,-63.875,31,190.0425,194852.16321402218
-41.125,-60.875,1,0.13291666666666668,124.2936821280275
-46.375,-63.375,16,54.072638888888896,94193.06650294185
-49.625,-66.125,1,1.737222222222222,2776.185500012694
-46.625,-64.875,6,28.975833333333263,28853.83140211942
-46.625,-62.375,1,1.3947222222222222,1912.5799308785056
-40.625,-55.875,7,20.748333333333335,16229.497759691098
-49.125,-63.125,3,19.974305555555556,39261.33673458866
-48.625,-62.625,4,14.718750000000002,26569.523068782
-42.375,-59.875,29,213.31500000000005,291376.6260128019
-48.875,-66.625,1,5.13027777777778,5839.430209809931
-53.125,-64.125,1,3.1655555555555557,3585.342773786278
-49.875,-66.375,1,5.045555555555557,5714.651293704277
-53.625,-63.875,1,0.7780555555555555,881.2342145819027
-44.625,-64.375,3,7.62388888888889,7399.497896061121
-43.125,-61.875,6,95.27402777777776,141384.52729665278
-45.125,-62.875,9,49.52944444444447,76690.0876699819
-44.625,-63.625,8,75.48875000000004,88266.7844046283
-43.875,-63.875,7,40.32694444444444,47153.11501349805
-43.125,-62.875,1,6.529305555555555,10109.804805933407
-45.875,-65.125,6,31.17708333333335,23609.912420298606
-47.125,-65.375,1,0.4875,378.6596318236875
-37.625,-55.375,7,58.55180555555554,87060.06971449126
-45.125,-61.375,6,64.56569444444446,91693.0143977993
-49.125,-63.875,8,33.5497222222222,37348.116019641355
-43.875,-59.875,20,130.91416666666663,219405.9320858225
-42.625,-58.875,2,12.177777777777782,20409.3777785751
-42.125,-62.875,1,1.2765277777777775,2139.399990452599
-44.125,-62.875,10,84.06722222222228,144439.11427629236
-44.375,-63.125,10,79.0445833333334,135809.5260341226
-44.625,-62.625,1,5.090555555555555,8746.278468379589
-36.875,-54.875,1,4.885138888888889,5648.785968903963
-42.875,-58.875,2,18.700000000000003,25786.247133722027
-40.125,-59.625,1,3.6118055555555566,5250.241276688918
-41.875,-61.375,4,24.347361111111116,24720.29627639285
-47.875,-61.375,9,40.21055555555556,75799.02351361499
-51.125,-68.875,6,23.08736111111111,59361.81768861547
-37.125,-54.375,1,3.725138888888889,3269.180380930316
-37.625,-55.375,9,114.50986111111112,168304.60276530625
-43.875,-63.125,2,8.30208333333333,8429.248606233752
-41.375,-56.875,1,7.54625,9221.750451756488
-43.625,-64.125,1,0.6101388888888889,468.2549191146847
-47.375,-60.875,11,72.74875000000004,163236.52028390812
-47.625,-63.375,6,42.1109722222222,48083.68525713492
-47.875,-62.375,1,0.8487499999999999,816.5749635240313
-46.875,-61.125,5,36.46708333333333,48595.368333274535
-42.875,-60.875,1,3.4993055555555554,5353.174642325688
-40.625,-60.125,1,7.121805555555555,10894.809927943412
-41.375,-59.125,2,12.387777777777776,11366.94055707246
-39.125,-56.375,1,8.68,9843.6780249612
-38.625,-56.125,2,28.05680555555556,31818.22123246907
-50.875,-67.625,6,21.49402777777778,15722.720320268176
-43.375,-63.375,12,59.223750000000074,98863.646029589
-49.375,-63.625,15,92.76805555555555,155354.80430085314
-48.625,-61.375,2,18.793611111111105,20029.12678456588
-49.625,-67.375,7,18.04277777777777,13847.04303035521
-48.625,-65.375,2,2.068611111111111,1587.5685784871644
-49.125,-66.125,2,2.6080555555555556,2001.5686025803657
-53.875,-64.375,16,74.00388888888907,261392.2773996277
-54.625,-63.625,5,7.51902777777778,26981.905271369273
-47.875,-62.125,3,17.434861111111115,20052.98803638777
-49.125,-61.375,1,0.5179166666666667,2075.1135313605128
-39.375,-56.875,2,4.235555555555554,5808.209278238488
-42.875,-61.625,1,8.725833333333336,22478.449867351897
-42.375,-61.375,2,4.687638888888889,5151.643466015311
-41.875,-61.375,4,16.393333333333334,18016.022683201074
-48.875,-62.375,1,4.250972222222223,6302.517520101676
-49.625,-67.125,9,33.377083333333324,81015.34382945552
-38.375,-56.375,1,4.75875,7546.051506338888
-44.625,-65.375,2,1.7943055555555556,1393.7047816325407
-44.125,-62.875,17,137.95111111111086,130831.27867366334
-45.125,-63.625,6,58.44722222222226,55430.686687968264
-45.625,-63.125,4,51.288194444444464,48641.145446270326
-43.375,-64.125,1,1.4483333333333333,1373.58300646864
-39.375,-56.125,60,757.083888888889,743650.2270411574
-41.375,-58.375,12,70.30083333333333,163437.42086748983
-45.375,-63.875,25,182.64013888888886,214541.1737417278
-39.375,-61.625,6,20.51736111111111,22998.502712452577
-46.375,-62.875,3,8.042916666666667,15347.798563823682
-46.625,-66.875,1,1.5798611111111112,2439.1581504694445
-46.375,-64.125,14,254.55291666666662,407011.5994538985
-39.125,-59.125,8,32.90875,16563.231579503703
-39.375,-59.375,3,9.08222222222222,6301.566399891128
-40.375,-59.375,31,442.0395833333332,519547.40333284735
-42.375,-62.625,1,1.1101388888888888,2037.3379306633199
-40.625,-56.625,21,98.86416666666666,87164.08552072196
-40.875,-64.875,33,159.82736111111103,58371.88861566738
-39.125,-56.375,10,59.261111111111106,75757.80667185385
-41.875,-61.375,51,494.41666666666663,695827.6848071995
-41.625,-61.375,16,94.43958333333335,109426.32730440598
-34.875,-57.875,5,20.869444444444444,22168.667093628323
-40.125,-59.125,22,114.42111111111113,130992.61121412028
-44.375,-61.125,9,123.72027777777777,157502.3166674947
-49.375,-66.875,19,50.812916666666666,83791.52424376506
-52.875,-63.375,3,3.614722222222223,13591.858777084433
-52.375,-63.875,14,39.26069444444445,79778.30533956725
-43.375,-61.125,1,0.8598611111111111,886.0003015779541
-45.125,-60.875,29,295.3512500000001,416519.9197527474
-42.875,-60.375,1,6.460277777777778,10433.975586543476
-47.875,-64.625,1,0.11541666666666667,188.28464911077916
-46.125,-65.625,3,14.613194444444444,26627.42872730535
-42.875,-59.875,34,313.55402777777783,506052.5175967524
-41.875,-57.875,25,220.00805555555561,229907.39232999645
-51.375,-68.375,7,20.412083333333335,46388.527170461195
-47.625,-61.375,14,132.78833333333338,207668.6467353211
-45.625,-67.125,3,2.1498611111111114,2229.0557637169723
-49.125,-64.125,1,1.7629166666666667,2817.246766202521
-40.125,-59.875,1,0.43194444444444446,438.13252084733335
-44.125,-63.875,30,384.78097222222226,387297.35063296685
-38.875,-57.875,2,3.5637499999999998,4886.963597531525
-43.125,-61.875,1,7.490833333333334,10272.165504082981
-44.625,-62.125,3,13.417222222222223,18222.10474269879
-46.375,-64.125,5,67.77222222222225,81890.17068542467
-42.375,-60.375,1,1.0862500000000002,1489.572559191475
-36.125,-56.625,14,86.98208333333332,44084.741697856414
-41.125,-56.875,14,82.71083333333333,64697.017477011024
-49.625,-62.125,1,3.1459722222222215,3580.8363658672565
-52.625,-63.875,10,53.05541666666666,60262.78851929016
-46.875,-62.625,7,42.541111111111114,58913.36946608391
-48.375,-63.375,13,56.87777777777777,125695.41335094311
-44.125,-61.375,5,29.647638888888885,33302.73929088503
-48.125,-62.875,10,84.63527777777776,96088.34636394256
-52.875,-64.125,8,32.069027777777784,36409.90370758975
-50.125,-64.375,3,10.723611111111113,12201.271647230515
-47.625,-62.875,54,289.29624999999976,395183.8880601671
-42.375,-61.125,1,6.983888888888889,9646.222691449933
-46.375,-62.875,1,3.319166666666667,4584.4688147377
-45.625,-61.625,29,177.55305555555566,234761.8106606404
-42.875,-59.125,5,23.142083333333332,34310.59485581407
-46.625,-61.125,5,34.37374999999999,38298.89695225224
-44.625,-63.875,1,4.589027777777778,5365.815773714121
-45.875,-67.125,3,6.2806944444444435,4878.452196780334
-48.875,-63.875,1,1.6037499999999998,1787.619284100175
-47.125,-61.625,5,19.14555555555556,22871.832993468626
-41.875,-58.875,1,1.2887499999999998,2159.8838550113874
-45.875,-64.375,1,0.4308333333333333,722.0562256973084
-45.375,-63.875,1,7.069166666666667,12145.805999224714
-45.375,-64.125,1,1.386111111111111,2381.5305880832775
-51.125,-68.375,37,248.88875000000039,377526.87843909115
-43.875,-59.625,2,1.6126388888888892,2466.9859405454877
-45.375,-62.875,2,1.5758333333333332,2439.978841720459
-47.375,-63.625,5,60.185138888888886,72052.50252565739
-52.125,-64.625,1,4.321666666666665,4919.045709254586
-53.625,-63.875,1,10.294305555555562,11375.942051015181
-47.875,-65.375,1,1.7116666666666664,1646.7795533415415
-46.875,-62.875,6,70.34236111111115,87779.27938034676
-50.125,-64.125,3,14.347083333333336,16330.264260196986
-39.625,-56.625,3,53.64194444444445,71919.02265172775
-38.625,-55.875,1,5.8805555555555555,6668.928052625083
-39.375,-56.625,2,11.24986111111111,17839.145024135178
-51.125,-68.125,8,23.947916666666668,17067.060619561096
-48.875,-66.375,2,2.2697222222222213,1486.8159816576913
-50.875,-68.125,2,6.826805555555557,4955.853671608486
-51.375,-68.625,4,21.71194444444443,14860.421021779668
-44.375,-63.625,7,17.728611111111107,29594.80163760533
-45.875,-62.625,1,1.4166666666666665,2364.8761160050003
-46.125,-63.625,3,22.54138888888887,37628.88861523329
-54.875,-65.375,2,5.717638888888888,11110.21847771004
-53.375,-64.375,10,24.184444444444452,91659.16148794949
-45.875,-67.125,2,8.914722222222222,0
-53.625,-63.625,31,127.56694444444456,460931.1562427391
-49.625,-66.875,3,4.331111111111111,3323.938401473326
-45.625,-62.875,2,4.9998611111111115,3837.1747856156467
-45.375,-62.625,3,4.489027777777778,3445.132538289488
-45.875,-63.625,7,35.312361111111116,37996.237007966825
-49.375,-66.375,2,1.9951388888888892,1531.1818604785897
-54.625,-62.875,40,133.25819444444505,486413.99775444664
-54.875,-62.625,5,4.222777777777779,14898.409453548617
-50.625,-69.125,1,2.4433333333333334,5939.226196848934
-49.125,-65.875,1,0.3479166666666667,505.7432954472499
-39.875,-57.625,1,1.1119444444444442,1524.807301992961
-40.625,-59.625,1,1.4512500000000002,3738.536953871963
-40.875,-59.625,1,0.4484722222222222,1155.3005860898236
-40.375,-57.875,1,8.584722222222222,22114.936273215237
-38.625,-58.125,1,3.6247222222222226,4296.366299349001
-49.375,-64.625,1,1.3008333333333333,2130.4270385958584
-45.375,-64.875,1,8.80069444444444,7768.553340337143
-42.375,-60.625,5,45.47180555555556,71499.3690181177
-47.625,-64.125,2,19.81736111111112,29262.706502235626
-47.375,-64.125,1,2.2995833333333335,2725.6853712285006
-46.625,-62.625,1,3.000277777777778,3556.2152195010003
-42.375,-58.625,21,227.95472222222224,270517.4116787796
-40.375,-57.125,41,527.0195833333335,711239.3582197047
-40.375,-56.875,39,234.62222222222223,301459.9723525329
-42.125,-59.125,56,424.899861111111,893504.0425910894
