lat_bin_center,lon_bin_center,flag_country_name,flag_iso3,known_label,inferred_label_allyears,inferred_sublabel_allyears,fishing_days,fishing_hours,fishing_kwh
-48.625,-55.375,Falkland Islands,FLK,NA,trawlers,trawlers,0,0,0
-49.625,-61.875,South Korea,KOR,unknown,squid_jigger,squid_jigger,1,1.1695833333333332,1375.4299999999998
-49.125,-60.125,Vanuatu,VUT,unknown_fishing,drifting_longlines,drifting_longlines,0,0,0
-49.375,-60.125,Vanuatu,VUT,unknown_fishing,drifting_longlines,drifting_longlines,0,0,0
-51.625,-57.625,Vanuatu,VUT,unknown_fishing,drifting_longlines,drifting_longlines,0,0,0
-53.375,-64.125,China,CHN,NA,squid_jigger,squid_jigger,0,0,0
-51.125,-55.625,China,CHN,trawlers,trawlers,trawlers,0,0,0
-47.625,-60.375,Taiwan,TWN,NA,purse_seines,purse_seines,0,0,0
-38.625,-56.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,6,39.66875,43288.663311943645
-49.125,-58.875,Falkland Islands,FLK,unknown_fishing,trawlers,trawlers,0,0,0
-49.125,-59.375,Falkland Islands,FLK,unknown_fishing,trawlers,trawlers,0,0,0
-57.125,-67.125,China,CHN,NA,trawlers,trawlers,0,0,0
-50.625,-57.375,South Korea,KOR,unknown,trawlers,trawlers,0,0,0
-52.625,-62.125,United Kingdom,GBR,trawlers,trawlers,trawlers,4,10.494305555555558,25834.881416666663
-50.875,-57.375,United Kingdom,GBR,trawlers,trawlers,trawlers,2,4.3630555555555555,10740.970166666668
-49.875,-58.625,United Kingdom,GBR,trawlers,trawlers,trawlers,0,0,0
-52.125,-61.375,United Kingdom,GBR,trawlers,trawlers,trawlers,0,0,0
-48.875,-60.625,Spain,ESP,NA,trawlers,trawlers,9,33.74222222222221,80760.35229053191
-52.625,-60.625,Ukraine,UKR,NA,drifting_longlines,drifting_longlines,0,0,0
-52.875,-54.375,Ukraine,UKR,NA,drifting_longlines,drifting_longlines,0,0,0
-52.875,-65.125,Ukraine,UKR,NA,drifting_longlines,drifting_longlines,0,0,0
-44.125,-59.875,Argentina,ARG,NA,squid_jigger,squid_jigger,3,30.959027777777774,33654.1305092937
-48.125,-56.625,South Korea,KOR,NA,drifting_longlines,drifting_longlines,15,24.771527777777766,61636.91288375678
-52.125,-53.375,South Korea,KOR,NA,drifting_longlines,drifting_longlines,0,0,0
-52.625,-52.625,South Korea,KOR,NA,drifting_longlines,drifting_longlines,0,0,0
-45.625,-61.625,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,0,0,0
-43.375,-62.625,Argentina,ARG,NA,cargo_or_tanker,trawlers,0,0,0
-40.375,-61.625,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,0,0,0
-43.125,-62.375,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,0,0,0
-47.875,-65.375,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,0,0,0
-42.625,-63.125,Argentina,ARG,NA,cargo_or_tanker,trawlers,0,0,0
-51.125,-59.375,Taiwan,TWN,NA,purse_seines,purse_seines,0,0,0
-41.125,-56.625,Argentina,ARG,NA,trawlers,trawlers,1,12.387777777777778,15138.246853534034
-53.625,-62.875,Argentina,ARG,NA,trawlers,trawlers,0,0,0
-50.125,-61.875,Argentina,ARG,NA,trawlers,trawlers,0,0,0
-49.375,-63.625,Chile,CHL,unknown,trawlers,trawlers,0,0,0
-52.125,-67.125,South Korea,KOR,NA,drifting_longlines,drifting_longlines,0,0,0
-46.875,-61.875,Chile,CHL,unknown,trawlers,trawlers,0,0,0
-51.375,-66.625,Chile,CHL,unknown,trawlers,trawlers,0,0,0
-48.125,-63.125,Chile,CHL,unknown,trawlers,trawlers,0,0,0
-52.375,-68.375,Chile,CHL,unknown,trawlers,trawlers,0,0,0
-51.125,-65.625,Chile,CHL,unknown,trawlers,trawlers,0,0,0
-48.875,-58.625,Falkland Islands,FLK,trawlers,trawlers,trawlers,0,0,0
-50.875,-57.625,Falkland Islands,FLK,trawlers,trawlers,trawlers,0,0,0
-53.125,-64.125,Argentina,ARG,unknown_fishing,drifting_longlines,drifting_longlines,1,0.6006944444444443,663.8102156078818
-49.125,-65.375,Argentina,ARG,unknown_fishing,drifting_longlines,drifting_longlines,0,0,0
-43.375,-63.625,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-42.875,-63.625,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-42.625,-63.125,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-44.125,-62.625,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-50.375,-60.625,Taiwan,TWN,NA,purse_seines,purse_seines,0,0,0
-50.875,-62.125,Spain,ESP,reefer|trawlers,trawlers,trawlers,9,19.9123611111111,23223.78676388884
-54.125,-61.375,Spain,ESP,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-41.875,-57.625,Cambodia,KHM,NA,squid_jigger,squid_jigger,2,3.122777777777778,5268.129053610926
-40.625,-56.125,Cambodia,KHM,NA,squid_jigger,squid_jigger,0,0,0
-53.875,-61.375,Spain,ESP,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-51.875,-57.625,Spain,ESP,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-50.625,-59.625,South Korea,KOR,NA,squid_jigger,squid_jigger,0,0,0
-39.375,-57.125,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-46.625,-61.875,Argentina,ARG,NA,squid_jigger,squid_jigger,7,83.50722222222225,138245.46849131567
-38.375,-56.875,Argentina,ARG,NA,squid_jigger,squid_jigger,1,1.2994444444444442,1987.8667177455502
-41.375,-60.125,Argentina,ARG,NA,squid_jigger,squid_jigger,2,6.283333333333333,8127.313219120333
-37.375,-55.375,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-44.125,-63.625,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-50.125,-62.625,Taiwan,TWN,NA,squid_jigger,squid_jigger,2,13.23222222222222,27561.702695778105
-49.875,-63.625,Argentina,ARG,NA,drifting_longlines,drifting_longlines,5,21.950277777777774,24984.43958034494
-48.375,-62.375,Argentina,ARG,NA,drifting_longlines,drifting_longlines,3,27.704583333333336,31534.156214235103
-49.125,-64.625,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-46.625,-61.875,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-44.875,-61.125,Argentina,ARG,trawlers,trawlers,trawlers,2,14.542222222222223,16491.81489896213
-43.875,-60.125,Argentina,ARG,trawlers,trawlers,trawlers,1,4.793472222222222,5436.105665570371
-42.875,-62.875,Argentina,ARG,trawlers,trawlers,trawlers,0,0,0
-41.875,-59.875,Argentina,ARG,trawlers,trawlers,trawlers,1,1.6223611111111111,1839.861799308304
-48.875,-65.375,Argentina,ARG,unknown_fishing,fixed_gear,trawlers,1,3.8795833333333336,2541.379929974562
-48.125,-60.375,Falkland Islands,FLK,trawlers,trawlers,trawlers,0,0,0
-39.375,-58.625,Argentina,ARG,unknown_fishing,fixed_gear,trawlers,0,0,0
-50.375,-68.125,Argentina,ARG,unknown_fishing,fixed_gear,trawlers,0,0,0
-43.125,-62.375,Argentina,ARG,NA,drifting_longlines,drifting_longlines,2,6.115833333333334,6566.614379424892
-44.375,-61.875,Argentina,ARG,NA,drifting_longlines,drifting_longlines,3,20.66486111111111,19073.613833688327
-41.625,-60.875,Argentina,ARG,NA,drifting_longlines,drifting_longlines,13,29.76902777777776,40297.464545596005
-50.875,-55.375,Taiwan,TWN,NA,purse_seines,purse_seines,0,0,0
-43.625,-64.625,Argentina,ARG,motor_passenger,trawlers,trawlers,0,0,0
-45.875,-63.375,Argentina,ARG,motor_passenger,trawlers,trawlers,4,16.507361111111102,27556.139315249307
-44.125,-65.125,Argentina,ARG,motor_passenger,trawlers,trawlers,0,0,0
-44.625,-65.125,Argentina,ARG,motor_passenger,trawlers,trawlers,0,0,0
-46.625,-63.875,Argentina,ARG,motor_passenger,trawlers,trawlers,0,0,0
-50.875,-58.625,Falkland Islands,FLK,NA,trawlers,trawlers,0,0,0
-39.875,-54.125,Spain,ESP,unknown_fishing,trawlers,trawlers,0,0,0
-42.875,-63.375,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-39.375,-56.875,Argentina,ARG,NA,squid_jigger,squid_jigger,1,1.6645833333333333,1527.410334744298
-50.875,-61.625,South Korea,KOR,NA,drifting_longlines,drifting_longlines,0,0,0
-53.875,-64.875,South Korea,KOR,NA,drifting_longlines,drifting_longlines,0,0,0
-46.625,-61.375,South Korea,KOR,NA,drifting_longlines,drifting_longlines,0,0,0
-51.625,-63.375,Argentina,ARG,NA,trawlers,trawlers,0,0,0
-37.875,-55.125,Argentina,ARG,NA,squid_jigger,squid_jigger,5,21.784861111111105,25905.392997643114
-45.125,-65.875,Argentina,ARG,NA,NA,NA,0,0,0
-51.625,-57.125,Spain,ESP,trawlers,trawlers,trawlers,2,6.273194444444448,6693.247544444445
-52.875,-67.125,Norway,NOR,trawlers,tug,tug,0,0,0
-45.875,-66.625,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-46.375,-66.625,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-40.125,-60.375,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-41.375,-62.375,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-54.875,-64.875,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-54.625,-62.625,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,0,0,0
-49.375,-59.875,Taiwan,TWN,NA,trawlers,trawlers,0,0,0
-51.375,-63.125,Taiwan,TWN,unknown,squid_jigger,squid_jigger,2,8.736527777777777,14126.965416666668
-44.375,-65.125,Argentina,ARG,NA,purse_seines,purse_seines,0,0,0
-44.125,-63.125,Argentina,ARG,NA,purse_seines,purse_seines,2,12.928472222222222,8900.128626240816
-46.125,-64.625,Argentina,ARG,NA,drifting_longlines,drifting_longlines,15,55.52736111111114,53893.04562325203
-39.375,-59.125,Argentina,ARG,NA,drifting_longlines,drifting_longlines,0,0,0
-41.875,-62.875,Argentina,ARG,NA,drifting_longlines,drifting_longlines,1,2.772222222222222,3752.676356998999
-48.125,-65.375,Argentina,ARG,NA,fixed_gear,drifting_longlines,0,0,0
-55.125,-66.625,Argentina,ARG,unknown_fishing,trawlers,trawlers,6,13.717916666666671,49423.050177315585
-54.875,-68.375,Argentina,ARG,unknown_fishing,trawlers,trawlers,0,0,0
-54.625,-64.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,1,0.07361111111111113,271.61552261581943
-44.625,-59.875,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-43.625,-59.375,Argentina,ARG,NA,squid_jigger,squid_jigger,2,1.2216666666666667,2179.1189746381165
-57.875,-64.625,Chile,CHL,trawlers,trawlers,trawlers,0,0,0
-58.125,-64.375,Chile,CHL,trawlers,trawlers,trawlers,0,0,0
-48.375,-56.125,British Virgin Islands,VGB,NA,fixed_gear,set_gillnets,1,0.8366666666666667,508.35552608856995
-46.625,-60.875,Germany,DEU,trawlers,trawlers,trawlers,0,0,0
-50.625,-55.625,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,0,0,0
-51.125,-56.625,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,0,0,0
-44.375,-61.375,Argentina,ARG,NA,NA,NA,0,0,0
-42.625,-59.125,Argentina,ARG,NA,NA,NA,0,0,0
-47.625,-60.125,Vanuatu,VUT,NA,squid_jigger,squid_jigger,0,0,0
-49.875,-64.875,China,CHN,unknown,cargo_or_tanker,cargo,0,0,0
-50.125,-65.375,China,CHN,unknown,cargo_or_tanker,cargo,0,0,0
-40.875,-57.375,China,CHN,unknown,cargo_or_tanker,cargo,0,0,0
-41.875,-57.625,China,CHN,unknown,cargo_or_tanker,cargo,1,0.8069444444444445,890.0597222222223
-51.125,-61.375,Spain,ESP,unknown_fishing,trawlers,trawlers,0,0,0
-48.375,-59.875,South Korea,KOR,unknown,squid_jigger,squid_jigger,0,0,0
-40.875,-58.125,Argentina,ARG,NA,drifting_longlines,drifting_longlines,1,1.0955555555555554,1502.3332498276886
-37.375,-54.875,Argentina,ARG,NA,drifting_longlines,drifting_longlines,1,2.470138888888889,3387.296760672597
-37.125,-55.125,Argentina,ARG,NA,drifting_longlines,drifting_longlines,1,0.33194444444444443,455.19478538136104
-38.375,-56.375,Argentina,ARG,NA,drifting_longlines,drifting_longlines,0,0,0
-50.125,-65.375,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-51.625,-56.625,Falkland Islands,FLK,NA,trawlers,trawlers,0,0,0
-40.375,-58.875,Argentina,ARG,unknown_fishing,purse_seines,purse_seines,1,0.58875,1516.6674464028379
-40.375,-58.125,Argentina,ARG,unknown_fishing,purse_seines,purse_seines,1,0.2768055555555555,713.0734184196403
-40.375,-58.375,Argentina,ARG,unknown_fishing,purse_seines,purse_seines,0,0,0
-51.875,-54.625,Falkland Islands,FLK,NA,drifting_longlines,drifting_longlines,1,2.732638888888889,3736.4529126077778
-49.625,-55.125,Falkland Islands,FLK,NA,drifting_longlines,drifting_longlines,1,0.39472222222222225,539.7204156356445
-50.375,-57.125,Falkland Islands,FLK,NA,drifting_longlines,drifting_longlines,0,0,0
-50.875,-57.125,Taiwan,TWN,NA,purse_seines,purse_seines,0,0,0
-48.625,-55.375,Taiwan,TWN,NA,purse_seines,purse_seines,0,0,0
-49.875,-53.375,South Korea,KOR,NA,drifting_longlines,drifting_longlines,9,13.70972222222222,22341.805832303628
-42.625,-61.875,Argentina,ARG,NA,fixed_gear,drifting_longlines,1,8.027777777777779,8822.405034982225
-43.375,-63.375,Argentina,ARG,NA,fixed_gear,drifting_longlines,5,22.115416666666672,24304.504777253536
-49.875,-64.875,Argentina,ARG,NA,trawlers,trawlers,3,13.795000000000002,28682.764444999335
-49.625,-64.625,Argentina,ARG,NA,trawlers,trawlers,2,3.045972222222222,4988.511144933352
-39.375,-56.125,Uruguay,URY,NA,trawlers,trawlers,0,0,0
-45.875,-66.625,Argentina,ARG,unknown_fishing,purse_seines,purse_seines,0,0,0
-47.625,-63.875,Argentina,ARG,unknown_fishing,purse_seines,purse_seines,0,0,0
-45.625,-61.625,Argentina,ARG,unknown_fishing,purse_seines,purse_seines,0,0,0
-48.375,-63.625,Argentina,ARG,unknown_fishing,purse_seines,purse_seines,0,0,0
-51.625,-65.125,Argentina,ARG,NA,trawlers,trawlers,0,0,0
-54.375,-65.625,Argentina,ARG,unknown_fishing,trawlers,trawlers,0,0,0
-49.625,-61.875,Taiwan,TWN,NA,trawlers,trawlers,0,0,0
-51.375,-63.875,Argentina,ARG,unknown_fishing,drifting_longlines,drifting_longlines,0,0,0
-41.125,-57.375,Argentina,ARG,trawlers,trawlers,trawlers,0,0,0
-36.375,-56.625,Argentina,ARG,trawlers,trawlers,trawlers,0,0,0
-40.625,-59.125,Argentina,ARG,trawlers,trawlers,trawlers,0,0,0
-37.375,-54.375,Uruguay,URY,drifting_longlines,fixed_gear,drifting_longlines,10,66.69944444444444,38055.26651482512
-46.125,-60.875,China,CHN,pole_and_line,reefer,reefer,5,13.87805555555556,29143.91666666666
-51.875,-67.375,China,CHN,pole_and_line,reefer,reefer,0,0,0
-55.625,-64.875,Chile,CHL,unknown_fishing,trawlers,trawlers,0,0,0
-56.625,-61.125,Chile,CHL,unknown_fishing,trawlers,trawlers,0,0,0
-41.875,-57.875,China,CHN,pole_and_line,reefer,reefer,2,2.2605555555555554,4747.166666666667
-48.625,-65.125,Argentina,ARG,motor_passenger,trawlers,trawlers,0,0,0
-53.125,-67.125,Argentina,ARG,unknown_fishing,fixed_gear,trawlers,1,1.868888888888889,1451.6364688944557
-50.875,-67.125,Argentina,ARG,unknown_fishing,fixed_gear,trawlers,2,5.694722222222222,4423.305476933001
-48.625,-65.875,Argentina,ARG,unknown_fishing,fixed_gear,trawlers,0,0,0
-45.125,-63.125,Argentina,ARG,unknown_fishing,fixed_gear,set_longlines,3,24.530694444444453,23264.634079928805
-43.125,-62.875,Argentina,ARG,unknown_fishing,fixed_gear,set_longlines,2,6.391388888888889,6061.521172964506
-53.125,-65.875,Argentina,ARG,NA,trawlers,trawlers,0,0,0
-52.375,-65.625,Argentina,ARG,NA,trawlers,trawlers,0,0,0
-54.125,-57.375,Norway,NOR,trawlers,trawlers,trawlers,0,0,0
-48.875,-59.125,Norway,NOR,trawlers,trawlers,trawlers,0,0,0
-37.625,-53.375,Norway,NOR,trawlers,trawlers,trawlers,0,0,0
-44.125,-59.625,China,CHN,squid_jigger,squid_jigger,squid_jigger,0,0,0
-42.625,-63.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,2,11.020833333333332,12327.976686922408
-42.375,-62.875,Argentina,ARG,unknown_fishing,trawlers,trawlers,1,2.464444444444444,3804.8722832465774
-51.875,-62.875,Spain,ESP,trawlers,trawlers,trawlers,74,368.4562499999999,473289.8754948855
-47.875,-60.625,Taiwan,TWN,NA,squid_jigger,squid_jigger,0,0,0
-52.625,-62.875,Spain,ESP,trawlers,trawlers,trawlers,88,795.2441666666659,1056906.699203022
-52.875,-62.125,Spain,ESP,trawlers,trawlers,trawlers,57,289.41611111111115,365735.8578987508
-49.625,-61.125,Spain,ESP,trawlers,trawlers,trawlers,22,52.92541666666667,70697.51699353181
-52.375,-61.625,Spain,ESP,trawlers,trawlers,trawlers,12,51.472916666666634,55432.04260277772
-50.375,-62.125,Spain,ESP,trawlers,trawlers,trawlers,20,51.31250000000001,69269.72821459734
-34.875,-57.875,Argentina,ARG,unknown_fishing,fixed_gear,set_gillnets,5,6.6836111111111105,2915.3441654347307
-38.625,-55.625,Uruguay,URY,unknown_fishing,trawlers,trawlers,9,27.505694444444444,28406.150016560285
-50.875,-61.875,Spain,ESP,trawlers,trawlers,trawlers,9,15.901944444444446,18277.039351691292
-49.875,-59.625,Spain,ESP,trawlers,trawlers,trawlers,15,36.534166666666664,46664.604701326185
-52.125,-61.875,Spain,ESP,trawlers,trawlers,trawlers,9,20.123194444444447,24114.000443055564
-47.875,-59.875,Spain,ESP,trawlers,trawlers,trawlers,0,0,0
-39.375,-58.125,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,2,14.396527777777777,19669.59633246476
-38.625,-57.625,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,1,0.18583333333333332,220.267380969
-41.125,-57.375,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,5,22.221527777777784,29699.096944311885
-38.875,-57.625,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,0,0,0
-48.125,-61.375,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,5,76.14361111111123,110684.89813821448
-44.625,-60.625,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,1,6.2323611111111115,8530.163117452332
-39.875,-57.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,0,0,0
-37.125,-54.375,Uruguay,URY,NA,trawlers,trawlers,39,153.5811111111111,355900.9720190145
-48.375,-60.375,South Korea,KOR,unknown,squid_jigger,squid_jigger,0,0,0
-48.375,-60.625,Spain,ESP,unknown_fishing,trawlers,trawlers,2,3.8713888888888888,4528.105498083475
-49.875,-60.125,Taiwan,TWN,NA,squid_jigger,squid_jigger,2,3.640416666666667,8427.35116052251
-48.375,-59.375,Taiwan,TWN,NA,squid_jigger,squid_jigger,0,0,0
-49.375,-58.875,Taiwan,TWN,NA,squid_jigger,squid_jigger,0,0,0
-46.375,-63.875,Argentina,ARG,unknown_fishing,trawlers,trawlers,14,152.0375,200783.65971028132
-44.875,-63.625,Argentina,ARG,unknown_fishing,trawlers,trawlers,52,652.6965277777779,787372.1526150664
-42.125,-61.625,Argentina,ARG,unknown_fishing,trawlers,trawlers,8,85.04791666666668,146046.4154062276
-46.625,-65.875,Argentina,ARG,unknown_fishing,trawlers,trawlers,4,19.189722222222223,36916.845044099646
-46.125,-64.375,Argentina,ARG,unknown_fishing,trawlers,trawlers,7,76.33597222222224,77668.37730984953
-46.625,-63.625,Argentina,ARG,unknown_fishing,trawlers,trawlers,7,14.591666666666669,25113.00107285203
-44.375,-61.875,Argentina,ARG,NA,trawlers,trawlers,12,287.64680555555555,471913.6364819973
-35.375,-57.125,Uruguay,URY,unknown_fishing,trawlers,trawlers,34,227.18527777777777,102577.95206754711
-43.875,-62.625,Argentina,ARG,NA,trawlers,trawlers,25,752.3738888888892,1170795.0934267803
-42.875,-64.625,Argentina,ARG,NA,trawlers,trawlers,3,2.055416666666667,2686.390532685661
-40.375,-56.625,Argentina,ARG,NA,trawlers,trawlers,32,361.35416666666674,450636.0446305893
-40.375,-56.375,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-37.875,-56.875,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-46.125,-63.875,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-53.125,-64.625,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-36.625,-56.125,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-51.375,-66.625,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-41.375,-59.375,Argentina,ARG,NA,trawlers,trawlers,2,4.659305555555556,2853.0694010489315
-40.125,-57.625,Argentina,ARG,NA,trawlers,trawlers,1,1.6063888888888884,1409.7662386130282
-51.625,-57.375,Spain,ESP,trawlers,trawlers,trawlers,10,34.428472222222226,46832.391488888876
-35.625,-56.875,Uruguay,URY,NA,trawlers,trawlers,92,917.0190277777779,419774.2279227496
-50.125,-59.375,Spain,ESP,trawlers,trawlers,trawlers,3,5.436805555555555,7390.566980555556
-45.125,-66.125,Argentina,ARG,NA,trawlers,trawlers,13,144.52041666666668,209207.82012242248
-50.375,-59.375,Spain,ESP,trawlers,trawlers,trawlers,0,0,0
-50.875,-60.875,Falkland Islands,FLK,trawlers,trawlers,trawlers,0,0,0
-51.875,-57.625,Falkland Islands,FLK,trawlers,trawlers,trawlers,26,86.66277777777783,271792.15116769035
-50.625,-62.375,Taiwan,TWN,NA,cargo_or_tanker,drifting_longlines,2,2.673611111111112,6055.334372266669
-48.125,-60.375,Taiwan,TWN,NA,cargo_or_tanker,drifting_longlines,3,1.7358333333333336,3931.4061810176
-48.125,-60.125,Taiwan,TWN,NA,cargo_or_tanker,drifting_longlines,0,0,0
-43.875,-60.875,Argentina,ARG,unknown_fishing,trawlers,trawlers,2,2.343611111111111,3221.013377058186
-41.375,-62.625,Argentina,ARG,NA,trawlers,trawlers,1,1.0652777777777778,2141.761266421783
-42.125,-58.125,China,CHN,squid_jigger,squid_jigger,squid_jigger,21,165.56305555555554,256339.97245393955
-39.875,-57.625,Argentina,ARG,NA,trawlers,trawlers,3,10.53625,15172.43943626292
-45.625,-61.125,Argentina,ARG,NA,drifting_longlines,drifting_longlines,2,15.017222222222221,17008.669799616866
-42.875,-64.875,Argentina,ARG,NA,drifting_longlines,drifting_longlines,5,7.447361111111111,6244.535754595533
-45.375,-62.875,Argentina,ARG,NA,drifting_longlines,drifting_longlines,9,17.930694444444445,21287.28770872052
-49.125,-61.125,South Korea,KOR,unknown,squid_jigger,squid_jigger,5,22.05972222222223,29106.411527777782
-37.125,-56.625,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-49.875,-65.375,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-50.875,-66.375,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-50.125,-65.125,China,CHN,squid_jigger,squid_jigger,squid_jigger,0,0,0
-50.375,-65.375,China,CHN,squid_jigger,squid_jigger,squid_jigger,0,0,0
-48.625,-63.375,China,CHN,squid_jigger,squid_jigger,squid_jigger,0,0,0
-36.625,-56.375,Uruguay,URY,unknown_fishing,trawlers,trawlers,0,0,0
-39.625,-59.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,3,12.88861111111111,14480.487514203245
-37.625,-57.375,Argentina,ARG,NA,trawlers,trawlers,0,0,0
-47.125,-62.375,Argentina,ARG,NA,trawlers,trawlers,32,137.1836111111111,241453.33048210383
-45.125,-66.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,19,125.12305555555554,195413.02824464176
-41.625,-61.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,27,348.75125,492331.01671751286
-42.625,-60.625,Argentina,ARG,unknown_fishing,trawlers,trawlers,1,1.6404166666666666,1896.2477649115833
-36.875,-55.875,Uruguay,URY,unknown_fishing,trawlers,trawlers,0,0,0
-36.625,-56.125,Uruguay,URY,unknown_fishing,trawlers,trawlers,0,0,0
-38.875,-56.625,Uruguay,URY,unknown_fishing,trawlers,trawlers,1,2.4605555555555556,2284.86626459529
-38.375,-55.875,Argentina,ARG,NA,trawlers,trawlers,4,16.131666666666668,27888.450351016912
-41.375,-58.625,Argentina,ARG,NA,trawlers,trawlers,11,58.33097222222224,132385.20687580638
-42.375,-60.625,Argentina,ARG,NA,squid_jigger,squid_jigger,2,23.707222222222228,26923.46905482002
-41.875,-60.875,China,CHN,unknown,squid_jigger,squid_jigger,2,5.188194444444444,5892.376286600989
-47.375,-61.375,Argentina,ARG,NA,trawlers,trawlers,25,362.5926388888888,542778.7560282566
-51.875,-67.875,Argentina,ARG,NA,trawlers,trawlers,2,4.886666666666667,10194.64535879225
-43.625,-60.125,Argentina,ARG,NA,trawlers,trawlers,4,64.55138888888888,92270.580826192
-51.125,-57.875,Spain,ESP,NA,trawlers,trawlers,0,0,0
-49.875,-61.125,Spain,ESP,NA,trawlers,trawlers,3,4.929027777777778,11797.385991992753
-46.875,-61.375,Argentina,ARG,unknown_fishing,trawlers,trawlers,5,46.72319444444444,54240.465565231585
-52.625,-63.125,Falkland Islands,FLK,NA,trawlers,trawlers,12,36.29458333333332,58667.508736062344
-52.375,-60.875,Falkland Islands,FLK,NA,trawlers,trawlers,2,1.8905555555555555,2780.488225436478
-40.125,-54.625,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-41.625,-56.625,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-36.625,-56.125,Argentina,ARG,NA,trawlers,trawlers,1,6.918055555555556,3830.763678416026
-38.625,-55.125,Ukraine,UKR,trawlers,trawlers,trawlers,0,0,0
-49.125,-57.125,Ukraine,UKR,trawlers,trawlers,trawlers,0,0,0
-36.875,-56.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,4,48.885,30589.62863681284
-41.375,-59.625,Argentina,ARG,unknown_fishing,NA,NA,0,0,0
-46.875,-62.625,Argentina,ARG,unknown_fishing,NA,NA,0,0,0
-40.125,-59.125,Argentina,ARG,unknown_fishing,NA,NA,0,0,0
-47.375,-62.375,Argentina,ARG,unknown_fishing,NA,NA,0,0,0
-41.875,-58.375,Argentina,ARG,unknown_fishing,NA,NA,0,0,0
-52.875,-61.375,Spain,ESP,unknown_fishing,trawlers,trawlers,2,6.786527777777778,7937.749119353262
-50.375,-65.375,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-49.125,-60.375,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,3,7.475138888888889,16112.675997649205
-44.875,-63.125,Argentina,ARG,unknown_fishing,drifting_longlines,drifting_longlines,3,10.177083333333332,10567.979307016061
-51.125,-66.125,Chile,CHL,unknown_fishing,trawlers,trawlers,0,0,0
-43.125,-63.875,Argentina,ARG,NA,drifting_longlines,drifting_longlines,2,14.372222222222222,17591.41523730977
-41.625,-62.375,Argentina,ARG,NA,drifting_longlines,drifting_longlines,1,0.22152777777777777,299.875690852375
