year,mmsi,on_fishing_list,on_fishing_list_nn,flag_country_name,flag_iso3,known_label,inferred_label_allyears,inferred_sublabel_allyears,length,tonnage,engine_power,days,hours,fishing_days,fishing_hours,fishing_kwh
2015,701006341,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,35.6121916283,468.586714818,1046.87250075,356,8495.723055555462,188,3438.491944444443,3599662.660689284
2014,224754000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,53.75,1021,1361.3,162,3615.5804166666676,141,2594.6790277777777,3532136.560513886
2015,412420457,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,65.79,1322,882,27,294.50888888888886,18,129.68111111111114,114378.74
2016,416234600,TRUE,FALSE,Taiwan,TWN,NA,passenger,motor_passenger,75.276590929,1554.25088854,2332.2848896,24,475.8827777777778,2,23.684305555555554,55238.54796789156
2014,770005708,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,27.7656372239,160.924296699,460.694990774,49,701.3237499999992,45,575.5923611111103,265172.51749166776
2016,770576253,FALSE,TRUE,Uruguay,URY,NA,trawlers,trawlers,25.5363032728,141.381535946,428.271727416,26,260.9837500000002,26,243.43194444444464,104255.01935545818
2015,701000648,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,42.0151716222,487.535511606,1058.45996025,344,8682.461249999587,192,2959.507777777758,3132520.4848263594
2014,770576142,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,31.3127290694,171.548699398,448.792196355,68,1049.9794444444467,67,967.8538888888905,434365.2725451719
2015,416233800,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,73.3415307388,1518.43468968,2321.19320283,86,2039.1870833333144,67,1064.639583333334,2471234.1642970927
2015,701000808,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,51.4823835614,1093.55185812,2173.99397977,46,1076.7937499999964,9,185.37263888888882,402999.0009585226
2016,412420908,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.14,989,1470,30,263.69736111111087,22,172.9941666666666,254301.42500000005
2014,701000742,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,52.8665857078,897.194002128,2140.67501205,158,3718.63180555555,118,2158.6669444444447,4621004.387310557
2015,412331036,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.14,989,1470,45,228.8655555555556,33,93.17152777777775,136962.14583333337
2014,701006468,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,41.3969503191,587.513002324,1802.04374298,365,8710.00750000002,118,2183.4006944444445,3934583.5598417977
2014,701078000,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,39.9835151631,602.945212449,1437.30054732,298,7093.652638888878,124,2298.1980555555538,3303201.323099763
2015,770576131,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,28.3721027883,188.160591084,480.234304949,2,4.1937500000000005,2,4.1937500000000005,2013.982616379869
2014,412420578,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,55.1275646421,736,1130.03972129,7,98.69569444444444,2,12.547916666666667,14179.644252770146
2016,412329694,TRUE,TRUE,China,CHN,unknown,trawlers,trawlers,72.1926469839,1617,2787.61649953,2,4.594722222222222,2,4.594722222222222,12808.323477423814
2016,440818000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,57.71,737,1194,13,235.0129166666662,3,14.507083333333332,17321.4575
2016,770576135,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,43.2284953771,659.092526222,1125.43506112,120,2584.497083333333,107,1855.4376388888843,2088174.5725272594
2016,224369000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,71,1485,1790.29,9,33.855555555555554,4,7.254861111111111,12988.30529861111
2016,701000649,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,41.3247086689,703.183072991,1574.9479089,237,5656.2463888885495,176,3182.08319444439,5011615.273035865
2015,701006145,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,60.3364728313,912.360569278,1368.97602088,160,3756.9783333333144,91,1473.0940277777747,2016630.4005293073
2016,701000735,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,67.2824641271,1652.37807327,2565.45850227,362,8637.22499999925,213,3851.8918055554177,9881868.582386393
2016,740337000,FALSE,TRUE,Falkland Islands,FLK,NA,trawlers,trawlers,85.9908610458,3455.48601323,3991.72271074,152,3595.9076388888734,132,2460.69083333333,9822395.483526487
2016,701000509,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,37.2955565374,500.940646942,1042.74084021,334,7703.872222221983,147,2704.785694444429,2820390.507612916
2016,701000599,TRUE,FALSE,Argentina,ARG,unknown_not_fishing,reefer,reefer,38.1148067634,483.456904196,1039.12522739,78,1620.8152777777764,18,303.45027777777796,315322.83889739204
2015,701000607,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,48.7359567731,912.644410826,1930.02343607,203,4834.678333333253,137,2351.1029166666463,4537683.729779219
2016,770576123,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,27.6721423957,150.82860488,431.951595015,107,1802.4898611111141,101,1621.942916666668,700600.8298774479
2014,412326887,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,64.1302474745,1491,1470,11,129.41111111111113,2,1.774027777777778,2607.8208333333337
2015,701000840,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,43.1561341001,780.97995666,1652.05566254,259,6194.785555555441,133,2323.720833333327,3838916.1608704897
2015,412301150,FALSE,TRUE,China,CHN,unknown,drifting_longlines,drifting_longlines,61.28,974,1176,12,88.41333333333336,6,41.682222222222215,49018.29333333333
2014,701000535,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,45.7388810203,803.734050343,1793.82466857,97,2283.732499999999,19,372.28833333333347,667819.9961541444
2016,412439601,TRUE,TRUE,China,CHN,unknown,drifting_longlines,drifting_longlines,69.29,1596,2400,4,24.589166666666667,2,6.324444444444444,15178.66666666667
2014,770576119,FALSE,TRUE,Uruguay,URY,NA,trawlers,trawlers,27.3412057153,149.010836879,439.896335331,81,1339.957361111111,78,1229.7584722222223,540966.2452728051
2016,770576065,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,40.480566258,575.258045049,1242.86206887,89,1717.3218055555612,66,1141.0844444444456,1418210.5733775976
2016,701006282,TRUE,FALSE,Argentina,ARG,NA,NA,NA,NA,NA,NA,48,903.0797222222224,30,463.9570833333333,0
2016,416573000,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,65.6711050695,1080.50012927,1738.33123951,29,491.81263888888884,7,72.79402777777777,126540.1325358698
2015,770576122,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,30.5665888199,162.948265101,435.033800311,38,418.5101388888886,24,257.3645833333332,111962.29275295722
2014,412697180,TRUE,FALSE,China,CHN,NA,NA,NA,NA,NA,NA,16,159.00055555555554,4,26.664166666666667,0
2014,224897000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,57.48,1120,1456.95,116,2565.697916666668,105,2000.9312500000005,2915256.784687499
2015,224967000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,60,1276,1434.88,185,4027.053749999999,166,3037.7872222222277,4358860.129422221
2015,701006068,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,31.7649083493,395.430944031,850.739108122,347,8164.84152777776,163,2763.5948611111107,2351098.2273522103
2014,701006147,FALSE,TRUE,Argentina,ARG,NA,trawlers,trawlers,59.8298851761,891.214518354,1343.27817543,138,3211.578611111104,34,263.1404166666666,353470.7787818898
2014,701006183,TRUE,TRUE,Argentina,ARG,NA,squid_jigger,squid_jigger,61.8014031431,1170.99064226,1783.72630939,212,5055.816666666595,72,716.7166666666651,1278426.3747116348
2016,701045000,FALSE,TRUE,Argentina,ARG,NA,drifting_longlines,drifting_longlines,49.4540349128,750.767369303,1138.22885675,347,8047.656388888738,204,3964.5336111110682,4512546.559721897
2014,701000580,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,23.0312523791,135.001018972,342.814880706,117,2472.5829166666676,45,622.0177777777781,213236.95028590015
2014,701000879,TRUE,FALSE,Argentina,ARG,NA,passenger,motor_passenger,39.5211179453,395.252304561,658.919905116,177,4078.030555555557,22,272.92527777777775,179835.89813709128
2014,441412000,TRUE,TRUE,South Korea,KOR,NA,squid_jigger,squid_jigger,55.4108446059,773.523303134,1133.94322615,105,2487.030833333339,51,526.1281944444443,596599.5021768084
2014,701019000,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,51.6769503096,1219.19718218,2626.50799646,355,8475.738472222234,158,2916.654722222224,7660616.950829487
2015,1957,FALSE,TRUE,Invalid MMSI,NA,NA,trawlers,trawlers,32.1917566776,175.169026566,465.924276772,15,159.04847222222227,13,126.18527777777777,58792.78428788505
2016,701000892,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,55.9193632432,834.584029746,1433.93683744,67,1441.9816666666661,3,25.350555555555555,36351.09546068036
2014,770576102,FALSE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,28.481354355,166.950798236,463.100016067,28,462.94722222222214,28,426.0427777777772,197300.41723411783
2015,224378000,TRUE,TRUE,Spain,ESP,reefer|trawlers,trawlers,trawlers,58.38,962,1166.3,167,3858.605416666587,151,3260.061527777707,3802209.759847198
2015,412331079,TRUE,FALSE,China,CHN,NA,cargo_or_tanker,tanker,62.7286413169,756.507979929,1395.72641618,38,342.15763888888887,12,79.74763888888887,111305.88622520567
2014,770576160,FALSE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,28.7269754022,171.208085449,465.907052649,101,1822.8225000000066,99,1675.6415277777817,780693.2055032124
2014,440755000,TRUE,TRUE,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,53.4,694,1489.34808199,33,615.8547222222221,1,0.5965277777777778,888.4375016870904
2015,200000001,FALSE,TRUE,Invalid MMSI,NA,NA,drifting_longlines,drifting_longlines,45.0973622859,334.578164962,861.444316033,1,3.630277777777778,1,0.4244444444444445,365.63525413845116
2015,412331037,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.14,989,1470,22,118.12083333333338,15,31.670416666666675,46555.51250000001
2016,412371203,TRUE,TRUE,China,CHN,squid_jigger,squid_jigger,squid_jigger,71.0974277947,1253,1887.83252213,26,151.6869444444447,18,55.94750000000005,105619.51003186812
2016,440100000,FALSE,TRUE,South Korea,KOR,NA,drifting_longlines,drifting_longlines,55.1494986045,801.395510497,1226.63718242,44,163.97222222222229,35,51.09888888888887,62679.79709145929
2016,412420318,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,54.8443931176,742.648229818,996.092711208,4,32.29263888888889,1,10.342222222222222,10301.81217324896
2016,440995000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,61.72,794,1044,31,661.0788888888911,16,173.6194444444443,181258.6999999999
2015,701006133,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,59.0519584107,862.51798917199994,1356.74226609,178,4237.2262500000315,40,750.0484722222241,1017622.4638801196
2014,416016800,FALSE,TRUE,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,61.5290745633,990.433817137,1615.6862262,71,1663.737916666666,24,277.2990277777777,448028.21971920674
2016,701006061,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,42.828947576,723.395495805,1302.14049391,309,7075.47013888862,186,3288.960833333281,4282689.08396735
2014,416848000,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,68.4277532309,1281.80940326,2187.12168649,75,1759.446527777779,32,399.4761111111111,873702.8658457998
2015,412371204,TRUE,TRUE,China,CHN,squid_jigger,squid_jigger,squid_jigger,72.2235603772,1253,1897.21740749,35,278.5674999999987,14,27.06041666666663,51339.49355393268
2015,701000562,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,46.0974093359,740.23954297,1757.85871725,256,6130.659583333135,160,2324.394166666643,4085956.548200024
2015,416545000,TRUE,TRUE,Taiwan,TWN,unknown,squid_jigger,squid_jigger,66.7,948,1617,84,1924.1556944444358,35,421.3013888888885,681244.3458333344
2014,412420316,TRUE,FALSE,China,CHN,NA,cargo_or_tanker,cargo,25.7194134708,237.458098592,564.537920016,6,113.83874999999999,1,8.734444444444444,4930.925099161974
2016,701000878,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,51.3443064637,559.746697157,949.801142324,142,2688.1586111111114,19,256.5005555555556,243624.5206734072
2016,701000844,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,28.8060844637,211.654450463,625.746724697,128,2645.229027777779,68,1080.9923611111117,676427.429387754
2015,770576103,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,29.5064190016,156.318876947,437.504867831,81,1393.53722222222,77,1293.4811111111096,565904.282558562
2014,412439586,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,60.0312770378,955,1166.31880164,8,141.51430555555555,2,17.3175,20197.7258474007
2016,416004244,FALSE,TRUE,Taiwan,TWN,NA,purse_seines,purse_seines,72.9716528771,1436.08410739,2404.01833673,20,382.96180555555543,16,185.1122222222223,445013.17657506204
2014,441699000,FALSE,TRUE,South Korea,KOR,trawlers,trawlers,trawlers,115.31,7765,6e3,21,414.9027777777779,4,14.62277777777778,87736.66666666667
2015,416248500,TRUE,TRUE,Taiwan,TWN,NA,trawlers,trawlers,83.3957639327,2821.45181922,2714.59855418,87,1985.24319444441,48,418.24819444444427,1135375.9439272773
2014,701000852,TRUE,TRUE,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,56.3952875852,829.017430847,1276.22830133,191,4299.8183333333345,67,1163.9254166666667,1485434.5573873126
2015,701000941,FALSE,TRUE,Argentina,ARG,NA,trawlers,trawlers,35.8540358734,477.585102549,1041.08150689,213,4977.056666666656,153,2836.907083333323,2953451.5012236014
2016,701000959,TRUE,TRUE,Argentina,ARG,trawlers,trawlers,trawlers,62.7683539353,1143.84261745,1585.72135673,180,4259.344166666641,98,1534.1054166666602,2432663.7226834833
2016,224378000,TRUE,TRUE,Spain,ESP,reefer|trawlers,trawlers,trawlers,58.38,962,1166.3,252,5919.4619444441805,225,4331.993611110936,5052404.148638696
2014,701000658,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,47.2407790914,690.992931593,1574.01048536,272,6320.906666666658,206,3848.399444444444,6057421.077409153
2014,701000818,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,34.5468313906,344.628485676,913.004030141,332,7713.059722222195,134,2135.232916666667,1949476.2582063882
2015,701006066,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,51.3870665642,1125.10115006,1794.78798151,286,6844.556805555349,85,1631.16555555556,2927596.3349641943
2015,701000660,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,45.2053276977,932.861585198,1728.10274614,227,5316.450555555511,165,2650.19958333331,4579817.177777223
2015,440256000,TRUE,TRUE,South Korea,KOR,NA,trawlers,trawlers,71.8416136875,1899.25688084,2604.64140067,28,432.47930555555547,8,33.37652777777778,86933.88606061228
2016,412326789,TRUE,FALSE,China,CHN,NA,cargo_or_tanker,tanker,55.8726732435,335.324505574,1055.12677577,2,1.236111111111111,2,0.8854166666666665,934.2268327130207
2016,701006133,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,59.0519584107,862.51798917199994,1356.74226609,265,6315.267361111033,88,1345.5338888888891,1825542.6975119985
2016,701006080,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,37.0522993006,462.66867916,1285.86742058,218,5002.127916666647,75,1103.1086111111158,1418451.424389033
2015,701000834,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,51.2957918681,1055.93418647,1754.96842551,58,1303.0231944444201,27,440.8715277777755,773715.610956359
2015,701000962,TRUE,TRUE,Argentina,ARG,NA,squid_jigger,squid_jigger,50.9385528146,675.116693623,1065.74125995,82,1837.36541666666,32,365.85166666666606,389903.21618813917
2016,701000615,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,42.8557049892,758.26882939,1704.23019771,64,1481.6116666666778,32,617.1961111111125,1051844.2504647216
2015,412329653,TRUE,TRUE,China,CHN,unknown_fishing,squid_jigger,squid_jigger,61.45,1100,1324,11,44.979583333333345,9,39.07555555555557,51736.03555555557
2014,701000708,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,48.222550429,871.139116635,1750.65188123,211,5042.42166666667,139,2278.274444444441,3988465.442124904
2015,701000899,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,26.4300845922,246.715721346,508.9827,215,5049.081249999981,152,2843.8663888888914,1447478.7930559162
2015,770576091,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,29.8675080743,327.76710995,780.438606062,78,1606.929305555551,59,971.4847222222232,758184.1824216447
2015,701000729,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,36.8462062276,583.153996544,1110.37667029,199,4655.437777777772,123,2267.8793055555516,2518200.271922363
2016,701006615,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,59.7328384049,1270.64389018,1713.21506536,163,3873.0905555555505,128,2080.904444444443,3565036.8437968707
2015,440755000,TRUE,TRUE,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,53.4,694,1489.34808199,47,574.4538888888903,18,30.884027777777785,45997.067534959206
2015,440347000,TRUE,TRUE,South Korea,KOR,NA,drifting_longlines,drifting_longlines,60.5817237999,1304.24558297,2488.21604532,24,420.56124999999884,2,1.1375000000000002,2830.3457515515
2014,441868000,TRUE,TRUE,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,47.11,862,1160.81120261,25,285.04555555555567,11,66.45958333333333,77147.0288541262
2014,701000628,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,54.7613988117,1375.56614158,1598.06008955,365,8760.933055555211,238,4275.220277777717,6832058.899951274
2014,416029800,FALSE,TRUE,Taiwan,TWN,unknown,squid_jigger,squid_jigger,56.65,890.02,1343,77,1850.4636111111097,58,892.835555555556,1199078.1511111122
2016,701000717,TRUE,TRUE,Argentina,ARG,unknown_fishing,drifting_longlines,drifting_longlines,50.9679448243,706.937328608,1271.79169944,364,8667.369166666329,191,3273.546666666598,4163269.4783963775
2016,416000002,FALSE,TRUE,Taiwan,TWN,NA,purse_seines,purse_seines,19.4800959862,64.9008070602,333.179520283,10,94.62597222222223,9,78.21805555555557,26060.65422746905
2015,701006132,TRUE,TRUE,Argentina,ARG,NA,squid_jigger,squid_jigger,59.4463233729,896.573381924,1492.4759587,87,2015.1076388888803,25,393.6212499999999,587470.2524584425
2016,412331067,TRUE,TRUE,China,CHN,NA,drifting_longlines,drifting_longlines,54.7696737964,692.063295384,1237.67771529,3,10.705694444444443,3,10.705694444444443,13250.199440592845
2014,412420384,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,60.1794244472,949,1593.5152913,13,86.22638888888883,1,3.1690277777777776,5049.894222443347
2014,412420623,TRUE,FALSE,China,CHN,NA,NA,NA,NA,NA,NA,2,20.169305555555553,1,17.01097222222222,0
2014,412679190,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,52.3188748041,799.521908356,1208.44148184,7,111.08708333333334,2,21.923194444444444,26492.8975811109
2014,701000539,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,48.2929077095,1134.81390597,1783.10947287,266,6346.196527777743,96,1875.8576388888875,3344859.5256583258
2015,416029700,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,60.1155523073,917.316385711,1493.08206049,89,2101.6573611110603,52,611.5531944444457,913099.1036603531
2016,701000663,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,52.8403394561,716.032264495,1155.9549494,234,5592.95111111076,95,1440.7497222222205,1665441.772249437
2016,701006060,TRUE,TRUE,Argentina,ARG,NA,drifting_longlines,drifting_longlines,41.0844280278,577.524518723,1237.92161676,278,6658.49694444425,142,2891.7001388888816,3579698.1111185392
2014,701000794,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,53.7960842345,1055.23276403,2038.51388077,332,7491.2974999998505,176,2848.45236111112,5806609.676837068
2016,701006005,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,47.2181680426,977.530912297,1931.50725333,302,7215.521388888401,126,1495.1394444444202,2887872.6816842793
2016,416070900,FALSE,TRUE,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,65.5866458407,1345.80822426,2024.51466959,28,638.0091666666679,15,136.75555555555567,276863.62837015226
2014,701000667,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,49.604709832,580.221818893,1114.06022627,313,7411.698472222202,87,1075.2231944444443,1197863.3952935296
2014,412326883,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,59.62,955,882,18,274.82,7,68.49180555555556,60409.77249999999
2016,701000872,FALSE,TRUE,Argentina,ARG,unknown_fishing,fixed_gear,set_gillnets,36.4526242881,79.0930043348,436.192967689,143,2714.35013888889,9,86.18902777777784,37595.04780861853
2016,701000596,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,60.1767972701,1020.36967257,1607.02926379,131,2803.4597222221328,44,629.0502777777762,1010902.2047841143
2015,412420788,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,53.7352709506,609.322384624,1093.78233575,10,138.89222222222222,3,17.12666666666667,18732.845470278335
2015,441051000,TRUE,TRUE,South Korea,KOR,unknown,trawlers,trawlers,58.2,276,1911,13,229.79874999999987,2,7.9840277777777775,15257.477083333331
2014,701000553,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,42.0595457109,656.649935644,1462.79076275,216,5001.389166666662,143,2653.7291666666683,3881850.5118402564
2014,701000865,TRUE,TRUE,Argentina,ARG,NA,drifting_longlines,drifting_longlines,33.949163092,406.465540461,798.58648458,301,7119.920416666708,109,2118.350416666672,1691686.0123544135
2016,701000620,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,41.1117841068,693.229364719,968.673035825,353,8065.9298611108425,185,3825.194583333313,3705362.8496589097
2014,701000899,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,26.4300845922,246.715721346,508.9827,216,5101.0734722222205,142,2634.4208333333313,1340874.6286862497
2016,412329462,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.14,989,1470,58,318.86152777777806,48,169.87777777777768,249720.33333333317
2016,412420471,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,47.4399230051,654.581247478,1181.70027972,6,58.26263888888888,3,4.389861111111111,5187.50010293195
2014,210000187,TRUE,TRUE,Cyprus,CYP,NA,squid_jigger,squid_jigger,59.9875120759,962.383021785,1124.80230635,11,150.35666666666663,5,44.29055555555556,49818.11903841169
2014,770576124,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,29.4635539996,315.497294123,763.566788767,153,3092.9725000000026,114,1924.460833333335,1469454.3786161998
2014,701000516,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,42.9268135106,780.696454668,1839.02403881,329,7856.4147222222255,183,3542.0509722222228,6513916.884606995
2014,770576159,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,27.5034371751,163.845528637,463.980899142,104,1861.261111111106,101,1704.9531944444416,791065.7161533557
2015,701000927,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,52.3088041972,903.781050072,1413.89513796,361,8629.745138888915,10,189.7766666666667,268324.30629825563
2015,412326879,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,57.3123589666,955,1314.23177917,31,220.06458333333327,22,151.03444444444452,198494.2666381747
2014,701006061,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,42.828947576,723.395495805,1302.14049391,332,7350.862777777775,144,2708.8343055555542,3527282.8405564725
2016,412424702,TRUE,TRUE,China,CHN,squid_jigger,squid_jigger,squid_jigger,58.9378424397,965,1238.65619454,6,21.24152777777778,5,19.57138888888889,24242.22208297355
2016,416180600,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,69.3390545451,1332.77844634,1898.33438248,19,409.6415277777778,11,199.7330555555555,379160.1266788991
2014,412331037,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.14,989,1470,23,212.4912499999999,8,23.886527777777783,35113.19583333334
2016,770576063,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,37.4757804934,485.797425675,923.306002827,107,2198.350416666667,98,1716.759027777776,1585093.9157546705
2016,470140810,TRUE,TRUE,United Arab Emirates,ARE,NA,fixed_gear,set_longlines,31.7035856869,440.992283955,801.298837595,198,4722.942499999772,112,2182.855555555556,1749119.6193044186
2016,416229800,FALSE,TRUE,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,66.2113756271,1212.1877308,2067.57832694,16,321.82999999999873,10,152.12388888888873,314528.0556764953
2016,441298000,TRUE,TRUE,South Korea,KOR,NA,squid_jigger,squid_jigger,56.134293463,825.888780859,1300.47899347,15,267.74861111111113,8,82.50499999999997,107296.01935624218
2016,701000525,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,23.5771586142,237.132901774,657.834926334,98,1718.9752777777767,63,745.5381944444474,490441.0632215424
2016,272208000,TRUE,TRUE,Ukraine,UKR,trawlers,trawlers,trawlers,103.1,6394,7292.3248509,15,233.7604166666665,5,43.45722222222221,316904.1815621947
2014,440191000,TRUE,TRUE,South Korea,KOR,NA,trawlers,trawlers,70.2400581656,1681.68700342,3095.75076705,10,193.76000000000016,1,6.170555555555557,19102.50209423575
2016,412345678,FALSE,TRUE,China,CHN,NA,trawlers,trawlers,42.9566115002,190.506462346,1059.17590492,1,0.34305555555555556,1,0.34305555555555556,363.3561784933889
2015,701100000,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,51.5164185372,1006.95995034,1818.76312197,194,4637.277222222054,147,2401.5291666666394,4367812.684668565
2016,701000820,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,33.2721575789,418.346829336,917.5327853,355,8500.448749999863,164,2825.431805555563,2592426.3142266
2016,701006085,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,62.1114564362,1106.88543038,1574.3918125,356,8506.611111110056,129,1988.7990277777697,3131148.9060411653
2016,701006026,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,35.1533792336,409.140361248,1014.32609328,299,6968.84472222215,165,2741.519861111113,2780795.130370357
2015,701007044,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,45.4247115737,720.754354822,1692.95029276,237,5193.443055555554,174,3003.976250000001,5085582.471881588
2016,412440151,TRUE,TRUE,China,CHN,NA,fixed_gear,set_longlines,43.6895411056,544.391811617,974.557011419,5,75.61055555555555,2,25.103055555555557,24464.35879970735
2014,701000764,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,47.0916544456,827.026234862,1906.063122,263,6195.964444444443,133,2478.3620833333343,4723914.57000476
2016,770576113,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,31.0961432648,164.838827488,480.994072797,95,1685.7570833333332,91,1556.4141666666665,748625.9889839491
